option_id,question_id,option_label,option_value,points,display_order,status,created_at,marathi_option_text
MFIS/003/02,MFIS/003,Rarely,1,1,2,true,2026-09-04 00:00:00+00,क्वचित
MFIS/003/03,MFIS/003,Sometimes,2,2,3,true,2026-09-04 00:00:00+00,कधीकधी
MFIS/003/04,MFIS/003,Often,3,3,4,true,2026-09-04 00:00:00+00,बहुधा
MFIS/003/05,MFIS/003,Almost Always,4,4,5,true,2026-09-04 00:00:00+00,जवळजवळ सर्वदा
MFIS/004/01,MFIS/004,Never,0,0,1,true,2026-09-04 00:00:00+00,कधीही नाही
MFIS/004/02,MFIS/004,Rarely,1,1,2,true,2026-09-04 00:00:00+00,क्वचित
MFIS/004/03,MFIS/004,Sometimes,2,2,3,true,2026-09-04 00:00:00+00,कधीकधी
MFIS/004/04,MFIS/004,Often,3,3,4,true,2026-09-04 00:00:00+00,बहुधा
MFIS/004/05,MFIS/004,Almost Always,4,4,5,true,2026-09-04 00:00:00+00,जवळजवळ सर्वदा
MFIS/005/01,MFIS/005,Never,0,0,1,true,2026-09-04 00:00:00+00,कधीही नाही
MFIS/005/02,MFIS/005,Rarely,1,1,2,true,2026-09-04 00:00:00+00,क्वचित
MFIS/005/03,MFIS/005,Sometimes,2,2,3,true,2026-09-04 00:00:00+00,कधीकधी
MFIS/005/04,MFIS/005,Often,3,3,4,true,2026-09-04 00:00:00+00,बहुधा
MFIS/005/05,MFIS/005,Almost Always,4,4,5,true,2026-09-04 00:00:00+00,जवळजवळ सर्वदा
MFIS/006/01,MFIS/006,Never,0,0,1,true,2026-09-04 00:00:00+00,कधीही नाही
MFIS/006/02,MFIS/006,Rarely,1,1,2,true,2026-09-04 00:00:00+00,क्वचित
MFIS/006/03,MFIS/006,Sometimes,2,2,3,true,2026-09-04 00:00:00+00,कधीकधी
MFIS/006/04,MFIS/006,Often,3,3,4,true,2026-09-04 00:00:00+00,बहुधा
MFIS/006/05,MFIS/006,Almost Always,4,4,5,true,2026-09-04 00:00:00+00,जवळजवळ सर्वदा
MFIS/007/01,MFIS/007,Never,0,0,1,true,2026-09-04 00:00:00+00,कधीही नाही
MFIS/007/02,MFIS/007,Rarely,1,1,2,true,2026-09-04 00:00:00+00,क्वचित
MFIS/007/03,MFIS/007,Sometimes,2,2,3,true,2026-09-04 00:00:00+00,कधीकधी
MFIS/007/04,MFIS/007,Often,3,3,4,true,2026-09-04 00:00:00+00,बहुधा
MFIS/007/05,MFIS/007,Almost Always,4,4,5,true,2026-09-04 00:00:00+00,जवळजवळ सर्वदा
MFIS/008/01,MFIS/008,Never,0,0,1,true,2026-09-04 00:00:00+00,कधीही नाही
MFIS/008/02,MFIS/008,Rarely,1,1,2,true,2026-09-04 00:00:00+00,क्वचित
MFIS/008/03,MFIS/008,Sometimes,2,2,3,true,2026-09-04 00:00:00+00,कधीकधी
MFIS/008/04,MFIS/008,Often,3,3,4,true,2026-09-04 00:00:00+00,बहुधा
MFIS/008/05,MFIS/008,Almost Always,4,4,5,true,2026-09-04 00:00:00+00,जवळजवळ सर्वदा
MFIS/009/01,MFIS/009,Never,0,0,1,true,2026-09-04 00:00:00+00,कधीही नाही
MFIS/009/02,MFIS/009,Rarely,1,1,2,true,2026-09-04 00:00:00+00,क्वचित
MFIS/009/03,MFIS/009,Sometimes,2,2,3,true,2026-09-04 00:00:00+00,कधीकधी
MFIS/009/04,MFIS/009,Often,3,3,4,true,2026-09-04 00:00:00+00,बहुधा
MFIS/009/05,MFIS/009,Almost Always,4,4,5,true,2026-09-04 00:00:00+00,जवळजवळ सर्वदा
MFIS/010/01,MFIS/010,Never,0,0,1,true,2026-09-04 00:00:00+00,कधीही नाही
MFIS/010/02,MFIS/010,Rarely,1,1,2,true,2026-09-04 00:00:00+00,क्वचित
MFIS/010/03,MFIS/010,Sometimes,2,2,3,true,2026-09-04 00:00:00+00,कधीकधी
MFIS/010/04,MFIS/010,Often,3,3,4,true,2026-09-04 00:00:00+00,बहुधा
MFIS/010/05,MFIS/010,Almost Always,4,4,5,true,2026-09-04 00:00:00+00,जवळजवळ सर्वदा
MFIS/011/01,MFIS/011,Never,0,0,1,true,2026-09-04 00:00:00+00,कधीही नाही
MFIS/011/02,MFIS/011,Rarely,1,1,2,true,2026-09-04 00:00:00+00,क्वचित
MFIS/011/03,MFIS/011,Sometimes,2,2,3,true,2026-09-04 00:00:00+00,कधीकधी
MFIS/011/04,MFIS/011,Often,3,3,4,true,2026-09-04 00:00:00+00,बहुधा
MFIS/011/05,MFIS/011,Almost Always,4,4,5,true,2026-09-04 00:00:00+00,जवळजवळ सर्वदा
MFIS/012/01,MFIS/012,Never,0,0,1,true,2026-09-04 00:00:00+00,कधीही नाही
MFIS/012/02,MFIS/012,Rarely,1,1,2,true,2026-09-04 00:00:00+00,क्वचित
MFIS/012/03,MFIS/012,Sometimes,2,2,3,true,2026-09-04 00:00:00+00,कधीकधी
MFIS/012/04,MFIS/012,Often,3,3,4,true,2026-09-04 00:00:00+00,बहुधा
MFIS/012/05,MFIS/012,Almost Always,4,4,5,true,2026-09-04 00:00:00+00,जवळजवळ सर्वदा
MFIS/013/01,MFIS/013,Never,0,0,1,true,2026-09-04 00:00:00+00,कधीही नाही
MFIS/013/02,MFIS/013,Rarely,1,1,2,true,2026-09-04 00:00:00+00,क्वचित
MFIS/013/03,MFIS/013,Sometimes,2,2,3,true,2026-09-04 00:00:00+00,कधीकधी
MFIS/013/04,MFIS/013,Often,3,3,4,true,2026-09-04 00:00:00+00,बहुधा
MFIS/013/05,MFIS/013,Almost Always,4,4,5,true,2026-09-04 00:00:00+00,जवळजवळ सर्वदा
MFIS/014/01,MFIS/014,Never,0,0,1,true,2026-09-04 00:00:00+00,कधीही नाही
MFIS/014/02,MFIS/014,Rarely,1,1,2,true,2026-09-04 00:00:00+00,क्वचित
MFIS/014/03,MFIS/014,Sometimes,2,2,3,true,2026-09-04 00:00:00+00,कधीकधी
MFIS/014/04,MFIS/014,Often,3,3,4,true,2026-09-04 00:00:00+00,बहुधा
MFIS/014/05,MFIS/014,Almost Always,4,4,5,true,2026-09-04 00:00:00+00,जवळजवळ सर्वदा
MFIS/015/01,MFIS/015,Never,0,0,1,true,2026-09-04 00:00:00+00,कधीही नाही
MFIS/015/02,MFIS/015,Rarely,1,1,2,true,2026-09-04 00:00:00+00,क्वचित
MFIS/015/03,MFIS/015,Sometimes,2,2,3,true,2026-09-04 00:00:00+00,कधीकधी
MFIS/015/04,MFIS/015,Often,3,3,4,true,2026-09-04 00:00:00+00,बहुधा
MFIS/015/05,MFIS/015,Almost Always,4,4,5,true,2026-09-04 00:00:00+00,जवळजवळ सर्वदा
MFIS/016/01,MFIS/016,Never,0,0,1,true,2026-09-04 00:00:00+00,कधीही नाही
MFIS/016/02,MFIS/016,Rarely,1,1,2,true,2026-09-04 00:00:00+00,क्वचित
MFIS/016/03,MFIS/016,Sometimes,2,2,3,true,2026-09-04 00:00:00+00,कधीकधी
MFIS/016/04,MFIS/016,Often,3,3,4,true,2026-09-04 00:00:00+00,बहुधा
MFIS/016/05,MFIS/016,Almost Always,4,4,5,true,2026-09-04 00:00:00+00,जवळजवळ सर्वदा
MFIS/017/01,MFIS/017,Never,0,0,1,true,2026-09-04 00:00:00+00,कधीही नाही
MFIS/017/02,MFIS/017,Rarely,1,1,2,true,2026-09-04 00:00:00+00,क्वचित
MFIS/017/03,MFIS/017,Sometimes,2,2,3,true,2026-09-04 00:00:00+00,कधीकधी
MFIS/017/04,MFIS/017,Often,3,3,4,true,2026-09-04 00:00:00+00,बहुधा
MFIS/017/05,MFIS/017,Almost Always,4,4,5,true,2026-09-04 00:00:00+00,जवळजवळ सर्वदा
MFIS/018/01,MFIS/018,Never,0,0,1,true,2026-09-04 00:00:00+00,कधीही नाही
MFIS/018/02,MFIS/018,Rarely,1,1,2,true,2026-09-04 00:00:00+00,क्वचित
MFIS/018/03,MFIS/018,Sometimes,2,2,3,true,2026-09-04 00:00:00+00,कधीकधी
MFIS/018/04,MFIS/018,Often,3,3,4,true,2026-09-04 00:00:00+00,बहुधा
MFIS/018/05,MFIS/018,Almost Always,4,4,5,true,2026-09-04 00:00:00+00,जवळजवळ सर्वदा
MFIS/019/01,MFIS/019,Never,0,0,1,true,2026-09-04 00:00:00+00,कधीही नाही
MFIS/019/02,MFIS/019,Rarely,1,1,2,true,2026-09-04 00:00:00+00,क्वचित
MFIS/019/03,MFIS/019,Sometimes,2,2,3,true,2026-09-04 00:00:00+00,कधीकधी
MFIS/019/04,MFIS/019,Often,3,3,4,true,2026-09-04 00:00:00+00,बहुधा
MFIS/019/05,MFIS/019,Almost Always,4,4,5,true,2026-09-04 00:00:00+00,जवळजवळ सर्वदा
MFIS/020/01,MFIS/020,Never,0,0,1,true,2026-09-04 00:00:00+00,कधीही नाही
MFIS/020/02,MFIS/020,Rarely,1,1,2,true,2026-09-04 00:00:00+00,क्वचित
MFIS/020/03,MFIS/020,Sometimes,2,2,3,true,2026-09-04 00:00:00+00,कधीकधी
MFIS/020/04,MFIS/020,Often,3,3,4,true,2026-09-04 00:00:00+00,बहुधा
MFIS/020/05,MFIS/020,Almost Always,4,4,5,true,2026-09-04 00:00:00+00,जवळजवळ सर्वदा
MFIS/021/01,MFIS/021,Never,0,0,1,true,2026-09-04 00:00:00+00,कधीही नाही
MFIS/021/02,MFIS/021,Rarely,1,1,2,true,2026-09-04 00:00:00+00,क्वचित
MFIS/021/03,MFIS/021,Sometimes,2,2,3,true,2026-09-04 00:00:00+00,कधीकधी
MFIS/021/04,MFIS/021,Often,3,3,4,true,2026-09-04 00:00:00+00,बहुधा
MFIS/021/05,MFIS/021,Almost Always,4,4,5,true,2026-09-04 00:00:00+00,जवळजवळ सर्वदा
MIDAS/001/01,MIDAS/001,Numeric input (days),0,0,1,true,2026-09-04 00:00:00+00,संख्यात्मक प्रविष्टी (दिवस)
MIDAS/002/01,MIDAS/002,Numeric input (days),0,0,1,true,2026-09-04 00:00:00+00,संख्यात्मक प्रविष्टी (दिवस)
MIDAS/003/01,MIDAS/003,Numeric input (days),0,0,1,true,2026-09-04 00:00:00+00,संख्यात्मक प्रविष्टी (दिवस)
MIDAS/004/01,MIDAS/004,Numeric input (days),0,0,1,true,2026-09-04 00:00:00+00,संख्यात्मक प्रविष्टी (दिवस)
MIDAS/005/01,MIDAS/005,Numeric input (days),0,0,1,true,2026-09-04 00:00:00+00,संख्यात्मक प्रविष्टी (दिवस)
MoCA/001/01,MoCA/001,Minimum: 0,0,0,1,true,2026-09-04 00:00:00+00,किमान: ०
MoCA/001/02,MoCA/001,Maximum: 30,1,30,2,true,2026-09-04 00:00:00+00,कमाल संख्या: ३०
MRC/001/01,MRC/001,No visible contraction,0,0,1,true,2026-09-04 00:00:00+00,कोणताही आकुंचन दिसत नाही.
MRC/001/02,MRC/001,Visible contraction without movement,1,1,2,true,2026-09-04 00:00:00+00,दृश्यमान आकुंचन हालचालशिवाय
MRC/001/03,MRC/001,Movement not against gravity,2,2,3,true,2026-09-04 00:00:00+00,गती गुरुत्वाकर्षणाच्या विरुद्ध नाही
MRC/001/04,MRC/001,Movement against gravity,3,3,4,true,2026-09-04 00:00:00+00,गुरुत्वाकर्षणाविरुद्ध हालचाल
MRC/001/05,MRC/001,Movement against gravity and resistance,4,4,5,true,2026-09-04 00:00:00+00,गुरुत्वाकर्षण आणि प्रतिकाराविरुद्ध हालचाल
MRC/001/06,MRC/001,Normal,5,5,6,true,2026-09-04 00:00:00+00,सामान्य
MRC/002/01,MRC/002,No visible contraction,0,0,1,true,2026-09-04 00:00:00+00,कोणताही आकुंचन दिसत नाही.
MRC/002/02,MRC/002,Visible contraction without movement,1,1,2,true,2026-09-04 00:00:00+00,दृश्यमान आकुंचन हालचालशिवाय
MRC/002/03,MRC/002,Movement not against gravity,2,2,3,true,2026-09-04 00:00:00+00,गती गुरुत्वाकर्षणाच्या विरुद्ध नाही
MRC/002/04,MRC/002,Movement against gravity,3,3,4,true,2026-09-04 00:00:00+00,गुरुत्वाकर्षणाविरुद्ध हालचाल
MRC/002/05,MRC/002,Movement against gravity and resistance,4,4,5,true,2026-09-04 00:00:00+00,गुरुत्वाकर्षण आणि प्रतिकाराविरुद्ध हालचाल
MRC/002/06,MRC/002,Normal,5,5,6,true,2026-09-04 00:00:00+00,सामान्य
MRC/003/01,MRC/003,No visible contraction,0,0,1,true,2026-09-04 00:00:00+00,कोणताही आकुंचन दिसत नाही.
MRC/003/02,MRC/003,Visible contraction without movement,1,1,2,true,2026-09-04 00:00:00+00,दृश्यमान आकुंचन हालचालशिवाय
MRC/003/03,MRC/003,Movement not against gravity,2,2,3,true,2026-09-04 00:00:00+00,गती गुरुत्वाकर्षणाच्या विरुद्ध नाही
MRC/003/04,MRC/003,Movement against gravity,3,3,4,true,2026-09-04 00:00:00+00,गुरुत्वाकर्षणाविरुद्ध हालचाल
MRC/003/05,MRC/003,Movement against gravity and resistance,4,4,5,true,2026-09-04 00:00:00+00,गुरुत्वाकर्षण आणि प्रतिकार विरुद्ध चळवळ
MRC/003/06,MRC/003,Normal,5,5,6,true,2026-09-04 00:00:00+00,सामान्य
MRC/004/01,MRC/004,No visible contraction,0,0,1,true,2026-09-04 00:00:00+00,कोणताही आकुंचन दिसत नाही.
MRC/004/02,MRC/004,Visible contraction without movement,1,1,2,true,2026-09-04 00:00:00+00,दृश्यमान आकुंचन हालचालशिवाय
MRC/004/03,MRC/004,Movement not against gravity,2,2,3,true,2026-09-04 00:00:00+00,गती गुरुत्वाकर्षणाच्या विरुद्ध नाही
MRC/004/04,MRC/004,Movement against gravity,3,3,4,true,2026-09-04 00:00:00+00,गुरुत्वाकर्षणाविरुद्ध हालचाल
MRC/004/05,MRC/004,Movement against gravity and resistance,4,4,5,true,2026-09-04 00:00:00+00,गुरुत्वाकर्षण आणि प्रतिकार विरुद्ध चळवळ
MRC/004/06,MRC/004,Normal,5,5,6,true,2026-09-04 00:00:00+00,सामान्य
MRC/005/01,MRC/005,No visible contraction,0,0,1,true,2026-09-04 00:00:00+00,कोणताही आकुंचन दिसत नाही.
MRC/005/02,MRC/005,Visible contraction without movement,1,1,2,true,2026-09-04 00:00:00+00,दृश्यमान आकुंचन हालचालशिवाय
MRC/005/03,MRC/005,Movement not against gravity,2,2,3,true,2026-09-04 00:00:00+00,गती गुरुत्वाकर्षणाच्या विरुद्ध नाही
MRC/005/04,MRC/005,Movement against gravity,3,3,4,true,2026-09-04 00:00:00+00,गुरुत्वाकर्षणाविरुद्ध हालचाल
MRC/005/05,MRC/005,Movement against gravity and resistance,4,4,5,true,2026-09-04 00:00:00+00,गुरुत्वाकर्षण आणि प्रतिकार विरुद्ध चळवळ
MRC/005/06,MRC/005,Normal,5,5,6,true,2026-09-04 00:00:00+00,सामान्य
MRC/006/01,MRC/006,No visible contraction,0,0,1,true,2026-09-04 00:00:00+00,कोणताही आकुंचन दिसत नाही.
MRC/006/02,MRC/006,Visible contraction without movement,1,1,2,true,2026-09-04 00:00:00+00,दृश्यमान आकुंचन हालचालशिवाय
MRC/006/03,MRC/006,Movement not against gravity,2,2,3,true,2026-09-04 00:00:00+00,गती गुरुत्वाकर्षणाच्या विरुद्ध नाही
MRC/006/04,MRC/006,Movement against gravity,3,3,4,true,2026-09-04 00:00:00+00,गुरुत्वाकर्षणाविरुद्ध हालचाल
MRC/006/05,MRC/006,Movement against gravity and resistance,4,4,5,true,2026-09-04 00:00:00+00,गुरुत्वाकर्षण आणि प्रतिकाराविरुद्ध हालचाल
MRC/006/06,MRC/006,Normal,5,5,6,true,2026-09-04 00:00:00+00,सामान्य
MRC/007/01,MRC/007,No visible contraction,0,0,1,true,2026-09-04 00:00:00+00,कोणताही आकुंचन दिसत नाही.
MRC/007/02,MRC/007,Visible contraction without movement,1,1,2,true,2026-09-04 00:00:00+00,दृश्यमान आकुंचन हालचालशिवाय
MRC/007/03,MRC/007,Movement not against gravity,2,2,3,true,2026-09-04 00:00:00+00,गती गुरुत्वाकर्षणाच्या विरुद्ध नाही
MRC/007/04,MRC/007,Movement against gravity,3,3,4,true,2026-09-04 00:00:00+00,गुरुत्वाकर्षणाविरुद्ध हालचाल
MRC/007/05,MRC/007,Movement against gravity and resistance,4,4,5,true,2026-09-04 00:00:00+00,गुरुत्वाकर्षण आणि प्रतिकाराविरुद्ध हालचाल
MRC/007/06,MRC/007,Normal,5,5,6,true,2026-09-04 00:00:00+00,सामान्य
MRC/008/01,MRC/008,No visible contraction,0,0,1,true,2026-09-04 00:00:00+00,कोणताही आकुंचन दिसत नाही.
MRC/008/02,MRC/008,Visible contraction without movement,1,1,2,true,2026-09-04 00:00:00+00,दृश्यमान आकुंचन हालचालशिवाय
MRC/008/03,MRC/008,Movement not against gravity,2,2,3,true,2026-09-04 00:00:00+00,गती गुरुत्वाकर्षणाच्या विरुद्ध नाही
MRC/008/04,MRC/008,Movement against gravity,3,3,4,true,2026-09-04 00:00:00+00,गुरुत्वाकर्षणाविरुद्ध हालचाल
MRC/008/05,MRC/008,Movement against gravity and resistance,4,4,5,true,2026-09-04 00:00:00+00,गुरुत्वाकर्षण आणि प्रतिकार विरुद्ध चळवळ
MRC/008/06,MRC/008,Normal,5,5,6,true,2026-09-04 00:00:00+00,सामान्य
MRC/009/01,MRC/009,No visible contraction,0,0,1,true,2026-09-04 00:00:00+00,कोणताही आकुंचन दिसत नाही.
MRC/009/02,MRC/009,Visible contraction without movement,1,1,2,true,2026-09-04 00:00:00+00,दृश्यमान आकुंचन हालचालशिवाय
MRC/009/03,MRC/009,Movement not against gravity,2,2,3,true,2026-09-04 00:00:00+00,गती गुरुत्वाकर्षणाच्या विरुद्ध नाही
MRC/009/04,MRC/009,Movement against gravity,3,3,4,true,2026-09-04 00:00:00+00,गुरुत्वाकर्षणाविरुद्ध हालचाल
MRC/009/05,MRC/009,Movement against gravity and resistance,4,4,5,true,2026-09-04 00:00:00+00,गुरुत्वाकर्षण आणि प्रतिकाराविरुद्ध हालचाल
MRC/009/06,MRC/009,Normal,5,5,6,true,2026-09-04 00:00:00+00,सामान्य
MRC/010/01,MRC/010,No visible contraction,0,0,1,true,2026-09-04 00:00:00+00,कोणताही आकुंचन दिसत नाही.
MRC/010/02,MRC/010,Visible contraction without movement,1,1,2,true,2026-09-04 00:00:00+00,दृश्यमान आकुंचन हालचालशिवाय
MRC/010/03,MRC/010,Movement not against gravity,2,2,3,true,2026-09-04 00:00:00+00,गती गुरुत्वाकर्षणाच्या विरुद्ध नाही
MRC/010/04,MRC/010,Movement against gravity,3,3,4,true,2026-09-04 00:00:00+00,गुरुत्वाकर्षणाविरुद्ध हालचाल
MRC/010/05,MRC/010,Movement against gravity and resistance,4,4,5,true,2026-09-04 00:00:00+00,गुरुत्वाकर्षण आणि प्रतिकाराविरुद्ध हालचाल
MRC/010/06,MRC/010,Normal,5,5,6,true,2026-09-04 00:00:00+00,सामान्य
MRC/011/01,MRC/011,No visible contraction,0,0,1,true,2026-09-04 00:00:00+00,कोणताही आकुंचन दिसत नाही.
MRC/011/02,MRC/011,Visible contraction without movement,1,1,2,true,2026-09-04 00:00:00+00,दृश्यमान आकुंचन हालचालशिवाय
MRC/011/03,MRC/011,Movement not against gravity,2,2,3,true,2026-09-04 00:00:00+00,गती गुरुत्वाकर्षणाच्या विरुद्ध नाही
MRC/011/04,MRC/011,Movement against gravity,3,3,4,true,2026-09-04 00:00:00+00,गुरुत्वाकर्षणाविरुद्ध हालचाल
MRC/011/05,MRC/011,Movement against gravity and resistance,4,4,5,true,2026-09-04 00:00:00+00,गुरुत्वाकर्षण आणि प्रतिकाराविरुद्ध हालचाल
MRC/011/06,MRC/011,Normal,5,5,6,true,2026-09-04 00:00:00+00,सामान्य
MRC/012/01,MRC/012,No visible contraction,0,0,1,true,2026-09-04 00:00:00+00,कोणताही आकुंचन दिसत नाही.
MRC/012/02,MRC/012,Visible contraction without movement,1,1,2,true,2026-09-04 00:00:00+00,दृश्यमान आकुंचन हालचालशिवाय
MRC/012/03,MRC/012,Movement not against gravity,2,2,3,true,2026-09-04 00:00:00+00,गती गुरुत्वाकर्षणाच्या विरुद्ध नाही
MRC/012/04,MRC/012,Movement against gravity,3,3,4,true,2026-09-04 00:00:00+00,गुरुत्वाकर्षणाविरुद्ध हालचाल
MRC/012/05,MRC/012,Movement against gravity and resistance,4,4,5,true,2026-09-04 00:00:00+00,गुरुत्वाकर्षण आणि प्रतिकार विरुद्ध चळवळ
MRC/012/06,MRC/012,Normal,5,5,6,true,2026-09-04 00:00:00+00,सामान्य
MSQ/001/01,MSQ/001,Never,0,6,1,true,2026-09-04 00:00:00+00,कधीही नाही
MSQ/001/02,MSQ/001,Rarely,1,5,2,true,2026-09-04 00:00:00+00,क्वचित
MSQ/001/03,MSQ/001,Sometimes,2,4,3,true,2026-09-04 00:00:00+00,कधीकधी
MSQ/001/04,MSQ/001,Pretty,3,3,4,true,2026-09-04 00:00:00+00,सुंदर
MSQ/001/05,MSQ/001,Almost,4,2,5,true,2026-09-04 00:00:00+00,जवळजवळ
MSQ/001/06,MSQ/001,Always,5,1,6,true,2026-09-04 00:00:00+00,नेहमी
MSQ/002/01,MSQ/002,Never,0,6,1,true,2026-09-04 00:00:00+00,कधीही नाही
MSQ/002/02,MSQ/002,Rarely,1,5,2,true,2026-09-04 00:00:00+00,क्वचित
MSQ/002/03,MSQ/002,Sometimes,2,4,3,true,2026-09-04 00:00:00+00,कधीकधी
MSQ/002/04,MSQ/002,Pretty,3,3,4,true,2026-09-04 00:00:00+00,सुंदर
MSQ/002/05,MSQ/002,Almost,4,2,5,true,2026-09-04 00:00:00+00,जवळजवळ
MSQ/002/06,MSQ/002,Always,5,1,6,true,2026-09-04 00:00:00+00,नेहमी
MSQ/003/01,MSQ/003,Never,0,6,1,true,2026-09-04 00:00:00+00,कधीही नाही
MSQ/003/02,MSQ/003,Rarely,1,5,2,true,2026-09-04 00:00:00+00,क्वचित
MSQ/003/03,MSQ/003,Sometimes,2,4,3,true,2026-09-04 00:00:00+00,कधीकधी
MSQ/003/04,MSQ/003,Pretty,3,3,4,true,2026-09-04 00:00:00+00,सुंदर
MSQ/003/05,MSQ/003,Almost,4,2,5,true,2026-09-04 00:00:00+00,जवळजवळ
MSQ/003/06,MSQ/003,Always,5,1,6,true,2026-09-04 00:00:00+00,नेहमी
MSQ/004/01,MSQ/004,Never,0,6,1,true,2026-09-04 00:00:00+00,कधीही नाही
MSQ/004/02,MSQ/004,Rarely,1,5,2,true,2026-09-04 00:00:00+00,क्वचित
MSQ/004/03,MSQ/004,Sometimes,2,4,3,true,2026-09-04 00:00:00+00,कधीकधी
MSQ/004/04,MSQ/004,Pretty,3,3,4,true,2026-09-04 00:00:00+00,सुंदर
MSQ/004/05,MSQ/004,Almost,4,2,5,true,2026-09-04 00:00:00+00,जवळजवळ
MSQ/004/06,MSQ/004,Always,5,1,6,true,2026-09-04 00:00:00+00,नेहमी
MSQ/005/01,MSQ/005,Never,0,6,1,true,2026-09-04 00:00:00+00,कधीही नाही
MSQ/005/02,MSQ/005,Rarely,1,5,2,true,2026-09-04 00:00:00+00,क्वचित
MSQ/005/03,MSQ/005,Sometimes,2,4,3,true,2026-09-04 00:00:00+00,कधीकधी
MSQ/005/04,MSQ/005,Pretty,3,3,4,true,2026-09-04 00:00:00+00,सुंदर
MSQ/005/05,MSQ/005,Almost,4,2,5,true,2026-09-04 00:00:00+00,जवळजवळ
MSQ/005/06,MSQ/005,Always,5,1,6,true,2026-09-04 00:00:00+00,नेहमी
MSQ/006/01,MSQ/006,Never,0,6,1,true,2026-09-04 00:00:00+00,कधीही नाही
MSQ/006/02,MSQ/006,Rarely,1,5,2,true,2026-09-04 00:00:00+00,क्वचित
MSQ/006/03,MSQ/006,Sometimes,2,4,3,true,2026-09-04 00:00:00+00,कधीकधी
MSQ/006/04,MSQ/006,Pretty,3,3,4,true,2026-09-04 00:00:00+00,सुंदर
MSQ/006/05,MSQ/006,Almost,4,2,5,true,2026-09-04 00:00:00+00,जवळजवळ
MSQ/006/06,MSQ/006,Always,5,1,6,true,2026-09-04 00:00:00+00,नेहमी
MSQ/007/01,MSQ/007,Never,0,6,1,true,2026-09-04 00:00:00+00,कधीही नाही
MSQ/007/02,MSQ/007,Rarely,1,5,2,true,2026-09-04 00:00:00+00,क्वचित
MSQ/007/03,MSQ/007,Sometimes,2,4,3,true,2026-09-04 00:00:00+00,कधीकधी
MSQ/007/04,MSQ/007,Pretty,3,3,4,true,2026-09-04 00:00:00+00,सुंदर
MSQ/007/05,MSQ/007,Almost,4,2,5,true,2026-09-04 00:00:00+00,जवळजवळ
MSQ/007/06,MSQ/007,Always,5,1,6,true,2026-09-04 00:00:00+00,नेहमी
MSQ/008/01,MSQ/008,Never,0,6,1,true,2026-09-04 00:00:00+00,कधीही नाही
MSQ/008/02,MSQ/008,Rarely,1,5,2,true,2026-09-04 00:00:00+00,क्वचित
MSQ/008/03,MSQ/008,Sometimes,2,4,3,true,2026-09-04 00:00:00+00,कधीकधी
MSQ/008/04,MSQ/008,Pretty,3,3,4,true,2026-09-04 00:00:00+00,सुंदर
MSQ/008/05,MSQ/008,Almost,4,2,5,true,2026-09-04 00:00:00+00,जवळजवळ
MSQ/008/06,MSQ/008,Always,5,1,6,true,2026-09-04 00:00:00+00,नेहमी
MSQ/009/01,MSQ/009,Never,0,6,1,true,2026-09-04 00:00:00+00,कधीही नाही
MSQ/009/02,MSQ/009,Rarely,1,5,2,true,2026-09-04 00:00:00+00,क्वचित
MSQ/009/03,MSQ/009,Sometimes,2,4,3,true,2026-09-04 00:00:00+00,कधीकधी
MSQ/009/04,MSQ/009,Pretty,3,3,4,true,2026-09-04 00:00:00+00,सुंदर
MSQ/009/05,MSQ/009,Almost,4,2,5,true,2026-09-04 00:00:00+00,जवळजवळ
MSQ/009/06,MSQ/009,Always,5,1,6,true,2026-09-04 00:00:00+00,नेहमी
MSQ/010/01,MSQ/010,Never,0,6,1,true,2026-09-04 00:00:00+00,कधीही नाही
MSQ/010/02,MSQ/010,Rarely,1,5,2,true,2026-09-04 00:00:00+00,क्वचित
MSQ/010/03,MSQ/010,Sometimes,2,4,3,true,2026-09-04 00:00:00+00,कधीकधी
MSQ/010/04,MSQ/010,Pretty,3,3,4,true,2026-09-04 00:00:00+00,सुंदर
MSQ/010/05,MSQ/010,Almost,4,2,5,true,2026-09-04 00:00:00+00,जवळजवळ
MSQ/010/06,MSQ/010,Always,5,1,6,true,2026-09-04 00:00:00+00,नेहमी
MSQ/011/01,MSQ/011,Never,0,6,1,true,2026-09-04 00:00:00+00,कधीही नाही
MSQ/011/02,MSQ/011,Rarely,1,5,2,true,2026-09-04 00:00:00+00,क्वचित
MSQ/011/03,MSQ/011,Sometimes,2,4,3,true,2026-09-04 00:00:00+00,कधीकधी
MSQ/011/04,MSQ/011,Pretty,3,3,4,true,2026-09-04 00:00:00+00,सुंदर
MSQ/011/05,MSQ/011,Almost,4,2,5,true,2026-09-04 00:00:00+00,जवळजवळ
MSQ/011/06,MSQ/011,Always,5,1,6,true,2026-09-04 00:00:00+00,नेहमी
MSQ/012/01,MSQ/012,Never,0,6,1,true,2026-09-04 00:00:00+00,कधीही नाही
MSQ/012/02,MSQ/012,Rarely,1,5,2,true,2026-09-04 00:00:00+00,क्वचित
MSQ/012/03,MSQ/012,Sometimes,2,4,3,true,2026-09-04 00:00:00+00,कधीकधी
MSQ/012/04,MSQ/012,Pretty,3,3,4,true,2026-09-04 00:00:00+00,सुंदर
MSQ/012/05,MSQ/012,Almost,4,2,5,true,2026-09-04 00:00:00+00,जवळजवळ
MSQ/012/06,MSQ/012,Always,5,1,6,true,2026-09-04 00:00:00+00,नेहमी
