option_id,question_id,option_label,option_value,points,display_order,status,created_at
HDRS/014/03,HDRS/014,गंभीर।,2,2,3,true,2026-09-04 00:00:00+00
HDRS/015/01,HDRS/015,नहीं होना।,0,0,1,true,2026-09-04 00:00:00+00
HDRS/015/02,HDRS/015,आत्म-अवशोषण (शारीरिक)।,1,1,2,true,2026-09-04 00:00:00+00
HDRS/015/03,HDRS/015,स्वास्थ्य को लेकर व्यस्तता.,2,2,3,true,2026-09-04 00:00:00+00
HDRS/015/04,HDRS/015,"बार-बार शिकायतें, मदद के लिए अनुरोध आदि।",3,3,4,true,2026-09-04 00:00:00+00
HDRS/015/05,HDRS/015,हाइपोकॉन्ड्रिअकल भ्रम.,4,4,5,true,2026-09-04 00:00:00+00
HDRS/016/01,HDRS/016,वजन में कोई कमी नहीं.,0,0,1,true,2026-09-04 00:00:00+00
HDRS/016/02,HDRS/016,वर्तमान बीमारी से संबंधित वजन में संभावित कमी।,1,1,2,true,2026-09-04 00:00:00+00
HDRS/016/03,HDRS/016,निश्चित (रोगी के अनुसार) वजन कम होना।,2,2,3,true,2026-09-04 00:00:00+00
HDRS/016/04,HDRS/016,मूल्यांकन नहीं किया गया.,3,3,4,true,2026-09-04 00:00:00+00
HDRS/017/01,HDRS/017,उदास और बीमार होना स्वीकार करता है।,0,0,1,true,2026-09-04 00:00:00+00
HDRS/017/02,HDRS/017,"बीमारी को स्वीकार करता है लेकिन खराब भोजन, जलवायु, अधिक काम, वायरस, आराम की आवश्यकता आदि को इसका कारण मानता है।",1,1,2,true,2026-09-04 00:00:00+00
HDRS/017/03,HDRS/017,बीमार होने से बिल्कुल भी इनकार करते हैं.,2,2,3,true,2026-09-04 00:00:00+00
IADL/001/01,IADL/001,स्वयं की पहल पर टेलीफोन संचालित करता है; ऊपर देखता है और नंबर डायल करता है,0,1,1,true,2026-09-04 00:00:00+00
IADL/001/02,IADL/001,कुछ प्रसिद्ध नंबर डायल करें,1,1,2,true,2026-09-04 00:00:00+00
IADL/001/03,IADL/001,"टेलीफोन का उत्तर देता है, लेकिन डायल नहीं करता",2,1,3,true,2026-09-04 00:00:00+00
IADL/001/04,IADL/001,टेलीफोन का प्रयोग ही नहीं करता,3,0,4,true,2026-09-04 00:00:00+00
IADL/002/01,IADL/002,खरीदारी की सभी ज़रूरतों का स्वतंत्र रूप से ध्यान रखता है,0,1,1,true,2026-09-04 00:00:00+00
IADL/002/02,IADL/002,छोटी खरीदारी के लिए स्वतंत्र रूप से खरीदारी करें,1,0,2,true,2026-09-04 00:00:00+00
IADL/002/03,IADL/002,किसी भी खरीदारी यात्रा पर साथ रहना आवश्यक है,2,0,3,true,2026-09-04 00:00:00+00
IADL/002/04,IADL/002,खरीदारी करने में पूरी तरह असमर्थ,3,0,4,true,2026-09-04 00:00:00+00
IADL/003/01,IADL/003,"स्वतंत्र रूप से पर्याप्त भोजन की योजना बनाएं, तैयार करें और परोसें",0,1,1,true,2026-09-04 00:00:00+00
IADL/003/02,IADL/003,सामग्री उपलब्ध होने पर पर्याप्त भोजन तैयार करता है,1,0,2,true,2026-09-04 00:00:00+00
IADL/003/03,IADL/003,तैयार भोजन को गर्म करता है और परोसता है या भोजन तैयार करता है लेकिन पर्याप्त आहार नहीं रखता है,2,0,3,true,2026-09-04 00:00:00+00
IADL/003/04,IADL/003,भोजन तैयार करने और परोसने की आवश्यकता है,3,0,4,true,2026-09-04 00:00:00+00
IADL/004/01,IADL/004,कभी-कभार सहायता से घर को अकेले संभालता है (भारी काम),0,1,1,true,2026-09-04 00:00:00+00
IADL/004/02,IADL/004,"बर्तन धोना, बिस्तर बनाना जैसे हल्के दैनिक कार्य करता है",1,1,2,true,2026-09-04 00:00:00+00
IADL/004/03,IADL/004,हल्के दैनिक कार्य करता है लेकिन स्वीकार्य स्वच्छता बनाए नहीं रख पाता,2,1,3,true,2026-09-04 00:00:00+00
IADL/004/04,IADL/004,घर के सभी रखरखाव कार्यों में मदद की ज़रूरत है,3,1,4,true,2026-09-04 00:00:00+00
IADL/004/05,IADL/004,किसी भी हाउसकीपिंग कार्य में भाग नहीं लेता,4,0,5,true,2026-09-04 00:00:00+00
IADL/005/01,IADL/005,पूरी तरह से व्यक्तिगत धुलाई करता है,0,1,1,true,2026-09-04 00:00:00+00
IADL/005/02,IADL/005,"छोटी वस्तुओं को धोना, मोज़े, मोज़े इत्यादि धोना",1,1,2,true,2026-09-04 00:00:00+00
IADL/005/03,IADL/005,सभी कपड़े धोने का कार्य दूसरों द्वारा किया जाना चाहिए,2,0,3,true,2026-09-04 00:00:00+00
IADL/006/01,IADL/006,सार्वजनिक परिवहन पर स्वतंत्र रूप से यात्रा करता है या अपनी कार चलाता है,0,1,1,true,2026-09-04 00:00:00+00
IADL/006/02,IADL/006,टैक्सी के माध्यम से अपनी यात्रा की व्यवस्था करता है लेकिन सार्वजनिक परिवहन का उपयोग नहीं करता है,1,1,2,true,2026-09-04 00:00:00+00
IADL/006/03,IADL/006,किसी अन्य की सहायता या उसके साथ होने पर सार्वजनिक परिवहन पर यात्रा करता है,2,1,3,true,2026-09-04 00:00:00+00
IADL/006/04,IADL/006,किसी अन्य की सहायता से यात्रा टैक्सी या ऑटोमोबाइल तक सीमित है,3,0,4,true,2026-09-04 00:00:00+00
IADL/006/05,IADL/006,बिलकुल भी यात्रा नहीं करता,4,0,5,true,2026-09-04 00:00:00+00
IADL/007/01,IADL/007,सही समय पर सही खुराक में दवा लेने के लिए जिम्मेदार है,0,1,1,true,2026-09-04 00:00:00+00
IADL/007/02,IADL/007,यदि दवा अलग-अलग खुराक में पहले से तैयार की गई है तो जिम्मेदारी लेता है,1,0,2,true,2026-09-04 00:00:00+00
IADL/007/03,IADL/007,स्वयं दवा देने में सक्षम नहीं है,2,0,3,true,2026-09-04 00:00:00+00
IADL/008/01,IADL/008,"वित्तीय मामलों को स्वतंत्र रूप से प्रबंधित करता है (बजट, लिखता है 
चेक करता है, किराया और बिल चुकाता है, बैंक जाता है); एकत्र करता है 
और आय का हिसाब रखता है",0,1,1,true,2026-09-04 00:00:00+00
IADL/008/02,IADL/008,"दिन-प्रतिदिन की खरीदारी का प्रबंधन करता है लेकिन बैंकिंग, प्रमुख खरीदारी आदि में सहायता की आवश्यकता होती है",1,1,2,true,2026-09-04 00:00:00+00
IADL/008/03,IADL/008,पैसे संभालने में असमर्थ,2,0,3,true,2026-09-04 00:00:00+00
IBS-SSS/001/01,IBS-SSS/001,हाँ,0,0,1,true,2026-09-04 00:00:00+00
IBS-SSS/001/02,IBS-SSS/001,नहीं,1,0,2,true,2026-09-04 00:00:00+00
IBS-SSS/002/01,IBS-SSS/002,न्यूनतम: 0,0,0,1,true,2026-09-04 00:00:00+00
IBS-SSS/002/02,IBS-SSS/002,अधिकतम: 100,1,100,2,true,2026-09-04 00:00:00+00
IBS-SSS/003/01,IBS-SSS/003,न्यूनतम: 0,0,0,1,true,2026-09-04 00:00:00+00
IBS-SSS/003/02,IBS-SSS/003,अधिकतम: 10,1,10,2,true,2026-09-04 00:00:00+00
IBS-SSS/004/01,IBS-SSS/004,हाँ,0,0,1,true,2026-09-04 00:00:00+00
IBS-SSS/004/02,IBS-SSS/004,नहीं,1,0,2,true,2026-09-04 00:00:00+00
IBS-SSS/005/01,IBS-SSS/005,न्यूनतम: 0,0,0,1,true,2026-09-04 00:00:00+00
IBS-SSS/005/02,IBS-SSS/005,अधिकतम: 100,1,100,2,true,2026-09-04 00:00:00+00
IBS-SSS/006/01,IBS-SSS/006,न्यूनतम: 0,0,0,1,true,2026-09-04 00:00:00+00
IBS-SSS/006/02,IBS-SSS/006,अधिकतम: 100,1,100,2,true,2026-09-04 00:00:00+00
IBS-SSS/007/01,IBS-SSS/007,न्यूनतम: 0,0,0,1,true,2026-09-04 00:00:00+00
IBS-SSS/007/02,IBS-SSS/007,अधिकतम: 100,1,100,2,true,2026-09-04 00:00:00+00
ISI/001/01,ISI/001,कोई नहीं,0,0,1,true,2026-09-04 00:00:00+00
ISI/001/02,ISI/001,हल्का,1,1,2,true,2026-09-04 00:00:00+00
ISI/001/03,ISI/001,मध्यम,2,2,3,true,2026-09-04 00:00:00+00
ISI/001/04,ISI/001,गंभीर,3,3,4,true,2026-09-04 00:00:00+00
ISI/001/05,ISI/001,कड़ी से कड़ी,4,4,5,true,2026-09-04 00:00:00+00
ISI/002/01,ISI/002,कोई नहीं,0,0,1,true,2026-09-04 00:00:00+00
ISI/002/02,ISI/002,हल्का,1,1,2,true,2026-09-04 00:00:00+00
ISI/002/03,ISI/002,मध्यम,2,2,3,true,2026-09-04 00:00:00+00
ISI/002/04,ISI/002,गंभीर,3,3,4,true,2026-09-04 00:00:00+00
ISI/002/05,ISI/002,कड़ी से कड़ी,4,4,5,true,2026-09-04 00:00:00+00
ISI/003/01,ISI/003,कोई नहीं,0,0,1,true,2026-09-04 00:00:00+00
ISI/003/02,ISI/003,हल्का,1,1,2,true,2026-09-04 00:00:00+00
ISI/003/03,ISI/003,मध्यम,2,2,3,true,2026-09-04 00:00:00+00
ISI/003/04,ISI/003,गंभीर,3,3,4,true,2026-09-04 00:00:00+00
ISI/003/05,ISI/003,कड़ी से कड़ी,4,4,5,true,2026-09-04 00:00:00+00
ISI/004/01,ISI/004,बहुत संतुष्ट,0,0,1,true,2026-09-04 00:00:00+00
ISI/004/02,ISI/004,संतुष्ट,1,1,2,true,2026-09-04 00:00:00+00
ISI/004/03,ISI/004,मध्यम रूप से संतुष्ट,2,2,3,true,2026-09-04 00:00:00+00
ISI/004/04,ISI/004,असंतुष्ट,3,3,4,true,2026-09-04 00:00:00+00
ISI/004/05,ISI/004,बहुत असंतुष्ट,4,4,5,true,2026-09-04 00:00:00+00
ISI/005/01,ISI/005,बिल्कुल ध्यान देने योग्य नहीं,0,0,1,true,2026-09-04 00:00:00+00
ISI/005/02,ISI/005,थोड़ा,1,1,2,true,2026-09-04 00:00:00+00
ISI/005/03,ISI/005,कुछ हद तक,2,2,3,true,2026-09-04 00:00:00+00
ISI/005/04,ISI/005,अधिकता,3,3,4,true,2026-09-04 00:00:00+00
ISI/005/05,ISI/005,बहुत ज्यादा ध्यान देने योग्य,4,4,5,true,2026-09-04 00:00:00+00
ISI/006/01,ISI/006,बिल्कुल भी चिंतित नहीं,0,0,1,true,2026-09-04 00:00:00+00
ISI/006/02,ISI/006,थोड़ा,1,1,2,true,2026-09-04 00:00:00+00
ISI/006/03,ISI/006,कुछ हद तक,2,2,3,true,2026-09-04 00:00:00+00
ISI/006/04,ISI/006,अधिकता,3,3,4,true,2026-09-04 00:00:00+00
ISI/006/05,ISI/006,बहुत चिंतित हूं,4,4,5,true,2026-09-04 00:00:00+00
ISI/007/01,ISI/007,बिल्कुल भी हस्तक्षेप नहीं,0,0,1,true,2026-09-04 00:00:00+00
ISI/007/02,ISI/007,थोड़ा,1,1,2,true,2026-09-04 00:00:00+00
ISI/007/03,ISI/007,कुछ हद तक,2,2,3,true,2026-09-04 00:00:00+00
ISI/007/04,ISI/007,अधिकता,3,3,4,true,2026-09-04 00:00:00+00
ISI/007/05,ISI/007,बहुत ज्यादा दखलअंदाजी,4,4,5,true,2026-09-04 00:00:00+00
KPS/001/01,KPS/001,कोई शिकायत नहीं; बीमारी का कोई सबूत नहीं,0,100,1,true,2026-09-04 00:00:00+00
KPS/001/02,KPS/001,सामान्य गतिविधि करने में सक्षम; रोग के मामूली संकेत या लक्षण,1,90,2,true,2026-09-04 00:00:00+00
KPS/001/03,KPS/001,प्रयास के साथ सामान्य गतिविधि; रोग के कुछ संकेत या लक्षण,2,80,3,true,2026-09-04 00:00:00+00
KPS/002/01,KPS/002,स्वयं की परवाह करता है; सामान्य गतिविधि करने या सक्रिय कार्य करने में असमर्थ,0,70,1,true,2026-09-04 00:00:00+00
KPS/002/02,KPS/002,कभी-कभार सहायता की आवश्यकता होती है लेकिन अधिकांश व्यक्तिगत जरूरतों की देखभाल करने में सक्षम है,1,60,2,true,2026-09-04 00:00:00+00
KPS/002/03,KPS/002,पर्याप्त सहायता और बार-बार चिकित्सा देखभाल की आवश्यकता होती है,2,50,3,true,2026-09-04 00:00:00+00
KPS/003/01,KPS/003,अक्षम; विशेष देखभाल और सहायता की आवश्यकता है,0,40,1,true,2026-09-04 00:00:00+00
KPS/003/02,KPS/003,"गंभीर रूप से अक्षम; अस्पताल में भर्ती होने का संकेत दिया गया है, हालाँकि मृत्यु निकट नहीं है",1,30,2,true,2026-09-04 00:00:00+00
KPS/003/03,KPS/003,बहुत बीमार; अस्पताल में भर्ती आवश्यक; सक्रिय सहायक उपचार आवश्यक,2,20,3,true,2026-09-04 00:00:00+00
KPS/003/04,KPS/003,मरणासन्न; घातक प्रक्रियाएँ तेजी से आगे बढ़ रही हैं,3,10,4,true,2026-09-04 00:00:00+00
KPS/003/05,KPS/003,मृत,4,0,5,true,2026-09-04 00:00:00+00
MADRS/001/01,MADRS/001,कोई दुःख नहीं.,0,0,1,true,2026-09-04 00:00:00+00
MADRS/001/02,MADRS/001,1,1,1,2,true,2026-09-04 00:00:00+00
MADRS/001/03,MADRS/001,निराश दिखता है लेकिन बिना किसी कठिनाई के चमक उठता है।,2,2,3,true,2026-09-04 00:00:00+00
MADRS/001/04,MADRS/001,3,3,3,4,true,2026-09-04 00:00:00+00
MADRS/001/05,MADRS/001,अधिकतर समय उदास और अप्रसन्न दिखाई देता है।,4,4,5,true,2026-09-04 00:00:00+00
MADRS/001/06,MADRS/001,5,5,5,6,true,2026-09-04 00:00:00+00
MADRS/001/07,MADRS/001,हर समय दुखी दिखता है. बेहद निराश.,6,6,7,true,2026-09-04 00:00:00+00
MADRS/002/01,MADRS/002,परिस्थितियों के अनुरूप यदा-कदा दुःख होना।,0,0,1,true,2026-09-04 00:00:00+00
MADRS/002/02,MADRS/002,1,1,1,2,true,2026-09-04 00:00:00+00
MADRS/002/03,MADRS/002,उदास या नीचा लेकिन बिना किसी कठिनाई के चमकता है।,2,2,3,true,2026-09-04 00:00:00+00
MADRS/002/04,MADRS/002,3,3,3,4,true,2026-09-04 00:00:00+00
MADRS/002/05,MADRS/002,उदासी या उदासी की व्यापक भावनाएँ। मनोदशा अभी भी बाहरी परिस्थितियों से प्रभावित है।,4,4,5,true,2026-09-04 00:00:00+00
MADRS/002/06,MADRS/002,5,5,5,6,true,2026-09-04 00:00:00+00
MADRS/002/07,MADRS/002,"निरंतर या अपरिवर्तित उदासी, कष्ट या निराशा।",6,6,7,true,2026-09-04 00:00:00+00
MADRS/003/01,MADRS/003,शांत. केवल क्षणभंगुर आंतरिक तनाव।,0,0,1,true,2026-09-04 00:00:00+00
MADRS/003/02,MADRS/003,1,1,1,2,true,2026-09-04 00:00:00+00
MADRS/003/03,MADRS/003,कभी-कभी चिड़चिड़ापन और अस्पष्ट असुविधा की भावनाएँ।,2,2,3,true,2026-09-04 00:00:00+00
MADRS/003/04,MADRS/003,3,3,3,4,true,2026-09-04 00:00:00+00
MADRS/003/05,MADRS/003,आंतरिक तनाव या रुक-रुक कर होने वाली घबराहट की लगातार भावनाएँ जिन पर रोगी कुछ कठिनाई के बाद ही काबू पा सकता है।,4,4,5,true,2026-09-04 00:00:00+00
MADRS/003/06,MADRS/003,5,5,5,6,true,2026-09-04 00:00:00+00
MADRS/003/07,MADRS/003,अथक भय या पीड़ा। अत्यधिक घबराहट,6,6,7,true,2026-09-04 00:00:00+00
MADRS/004/01,MADRS/004,हमेशा की तरह सोता है.,0,0,1,true,2026-09-04 00:00:00+00
MADRS/004/02,MADRS/004,1,1,1,2,true,2026-09-04 00:00:00+00
MADRS/004/03,MADRS/004,"नींद छोड़ने में थोड़ी कठिनाई या थोड़ी कम, हल्की या अच्छी नींद।",2,2,3,true,2026-09-04 00:00:00+00
MADRS/004/04,MADRS/004,3,3,3,4,true,2026-09-04 00:00:00+00
MADRS/004/05,MADRS/004,नींद कम से कम दो घंटे कम या टूट जाए।,4,4,5,true,2026-09-04 00:00:00+00
MADRS/004/06,MADRS/004,5,5,5,6,true,2026-09-04 00:00:00+00
MADRS/004/07,MADRS/004,दो या तीन घंटे से कम सोना,6,6,7,true,2026-09-04 00:00:00+00
MADRS/005/01,MADRS/005,सामान्य या बढ़ी हुई भूख.,0,0,1,true,2026-09-04 00:00:00+00
MADRS/005/02,MADRS/005,1,1,1,2,true,2026-09-04 00:00:00+00
MADRS/005/03,MADRS/005,भूख थोड़ी कम हो गई.,2,2,3,true,2026-09-04 00:00:00+00
MADRS/005/04,MADRS/005,3,3,3,4,true,2026-09-04 00:00:00+00
MADRS/005/05,MADRS/005,कोई भूख नहीं. खाना बेस्वाद है.,4,4,5,true,2026-09-04 00:00:00+00
MADRS/005/06,MADRS/005,5,5,5,6,true,2026-09-04 00:00:00+00
MADRS/005/07,MADRS/005,खाने के लिए बिल्कुल भी अनुनय की जरूरत है।,6,6,7,true,2026-09-04 00:00:00+00
MADRS/006/01,MADRS/006,ध्यान केंद्रित करने में कोई कठिनाई नहीं होती.,0,0,1,true,2026-09-04 00:00:00+00
MADRS/006/02,MADRS/006,1,1,1,2,true,2026-09-04 00:00:00+00
MADRS/006/03,MADRS/006,किसी के विचारों को एकत्रित करने में कभी-कभी कठिनाइयाँ आना।,2,2,3,true,2026-09-04 00:00:00+00
MADRS/006/04,MADRS/006,3,3,3,4,true,2026-09-04 00:00:00+00
MADRS/006/05,MADRS/006,ध्यान केंद्रित करने और विचार बनाए रखने में कठिनाइयाँ जिससे पढ़ने या बातचीत करने की क्षमता कम हो जाती है।,4,4,5,true,2026-09-04 00:00:00+00
MADRS/006/06,MADRS/006,5,5,5,6,true,2026-09-04 00:00:00+00
MADRS/006/07,MADRS/006,बिना किसी कठिनाई के पढ़ने या बातचीत करने में असमर्थ होना।,6,6,7,true,2026-09-04 00:00:00+00
MADRS/007/01,MADRS/007,आरंभ करने में शायद ही कोई कठिनाई हो. कोई सुस्ती नहीं.,0,0,1,true,2026-09-04 00:00:00+00
MADRS/007/02,MADRS/007,1,1,1,2,true,2026-09-04 00:00:00+00
MADRS/007/03,MADRS/007,गतिविधियाँ शुरू करने में कठिनाइयाँ।,2,2,3,true,2026-09-04 00:00:00+00
MADRS/007/04,MADRS/007,3,3,3,4,true,2026-09-04 00:00:00+00
MADRS/007/05,MADRS/007,प्रयास से की जाने वाली सरल दिनचर्या की गतिविधियों को शुरू करने में कठिनाइयाँ।,4,4,5,true,2026-09-04 00:00:00+00
MADRS/007/06,MADRS/007,5,5,5,6,true,2026-09-04 00:00:00+00
MADRS/007/07,MADRS/007,पूर्ण शिथिलता. बिना मदद के कुछ भी करने में असमर्थ.,6,6,7,true,2026-09-04 00:00:00+00
MADRS/008/01,MADRS/008,परिवेश और अन्य लोगों में सामान्य रुचि।,0,0,1,true,2026-09-04 00:00:00+00
MADRS/008/02,MADRS/008,1,1,1,2,true,2026-09-04 00:00:00+00
MADRS/008/03,MADRS/008,सामान्य रुचियों का आनंद लेने की क्षमता कम हो गई।,2,2,3,true,2026-09-04 00:00:00+00
MADRS/008/04,MADRS/008,3,3,3,4,true,2026-09-04 00:00:00+00
MADRS/008/05,MADRS/008,परिवेश में रुचि की हानि. भावनाओं या दोस्तों और परिचितों की हानि।,4,4,5,true,2026-09-04 00:00:00+00
MADRS/008/06,MADRS/008,5,5,5,6,true,2026-09-04 00:00:00+00
MADRS/008/07,MADRS/008,"भावनात्मक रूप से पंगु होने का अनुभव, क्रोध, दुःख या खुशी महसूस करने में असमर्थता और करीबी रिश्तेदारों और दोस्तों के लिए महसूस करने में पूर्ण या यहां तक ​​कि दर्दनाक विफलता।",6,6,7,true,2026-09-04 00:00:00+00
MADRS/009/01,MADRS/009,कोई निराशावादी विचार नहीं.,0,0,1,true,2026-09-04 00:00:00+00
MADRS/009/02,MADRS/009,1,1,1,2,true,2026-09-04 00:00:00+00
MADRS/009/03,MADRS/009,"विफलता, आत्म-निंदा या आत्म-ह्रास के उतार-चढ़ाव वाले विचार।",2,2,3,true,2026-09-04 00:00:00+00
MADRS/009/04,MADRS/009,3,3,3,4,true,2026-09-04 00:00:00+00
MADRS/009/05,MADRS/009,"लगातार आत्म-आरोप, या अपराध या पाप के निश्चित लेकिन फिर भी तर्कसंगत विचार। भविष्य के प्रति निराशा बढ़ती जा रही है।",4,4,5,true,2026-09-04 00:00:00+00
MADRS/009/06,MADRS/009,5,5,5,6,true,2026-09-04 00:00:00+00
MADRS/009/07,MADRS/009,"बर्बादी, पश्चाताप या न छुड़ाए जा सकने वाले पाप का भ्रम। आत्म-आरोप जो बेतुके और अटल हैं।",6,6,7,true,2026-09-04 00:00:00+00
MADRS/010/01,MADRS/010,जीवन का आनंद लेता है या जैसा मिलता है वैसा ही लेता है।,0,0,1,true,2026-09-04 00:00:00+00
MADRS/010/02,MADRS/010,1,1,1,2,true,2026-09-04 00:00:00+00
MADRS/010/03,MADRS/010,जीवन से थक गया हूँ. केवल क्षणभंगुर आत्मघाती विचार।,2,2,3,true,2026-09-04 00:00:00+00
MADRS/010/04,MADRS/010,3,3,3,4,true,2026-09-04 00:00:00+00
MADRS/010/05,MADRS/010,"शायद मर जाना ही बेहतर होगा. आत्महत्या के विचार आम हैं, और आत्महत्या को एक संभावित समाधान माना जाता है, लेकिन बिना किसी विशिष्ट योजना या इरादे के।",4,4,5,true,2026-09-04 00:00:00+00
MADRS/010/06,MADRS/010,5,5,5,6,true,2026-09-04 00:00:00+00
MADRS/010/07,MADRS/010,अवसर पड़ने पर आत्महत्या की स्पष्ट योजनाएँ बनाना। आत्महत्या के लिए सक्रिय तैयारी.,6,6,7,true,2026-09-04 00:00:00+00
MAS/001/01,MAS/001,0,0,0,1,true,2026-09-04 00:00:00+00
MAS/001/02,MAS/001,1,1,1,2,true,2026-09-04 00:00:00+00
MAS/001/03,MAS/001,2,2,2,3,true,2026-09-04 00:00:00+00
MAS/001/04,MAS/001,3,3,3,4,true,2026-09-04 00:00:00+00
MAS/001/05,MAS/001,4,4,4,5,true,2026-09-04 00:00:00+00
MAS/001/06,MAS/001,5,5,5,6,true,2026-09-04 00:00:00+00
MFIS/001/01,MFIS/001,कभी नहीं,0,0,1,true,2026-09-04 00:00:00+00
MFIS/001/02,MFIS/001,कभी-कभार,1,1,2,true,2026-09-04 00:00:00+00
MFIS/001/03,MFIS/001,कभी-कभी,2,2,3,true,2026-09-04 00:00:00+00
MFIS/001/04,MFIS/001,अक्सर,3,3,4,true,2026-09-04 00:00:00+00
MFIS/001/05,MFIS/001,लगभग हमेशा,4,4,5,true,2026-09-04 00:00:00+00
MFIS/002/01,MFIS/002,कभी नहीं,0,0,1,true,2026-09-04 00:00:00+00
MFIS/002/02,MFIS/002,कभी-कभार,1,1,2,true,2026-09-04 00:00:00+00
MFIS/002/03,MFIS/002,कभी-कभी,2,2,3,true,2026-09-04 00:00:00+00
MFIS/002/04,MFIS/002,अक्सर,3,3,4,true,2026-09-04 00:00:00+00
MFIS/002/05,MFIS/002,लगभग हमेशा,4,4,5,true,2026-09-04 00:00:00+00
MFIS/003/01,MFIS/003,कभी नहीं,0,0,1,true,2026-09-04 00:00:00+00
MFIS/003/02,MFIS/003,कभी-कभार,1,1,2,true,2026-09-04 00:00:00+00
MFIS/003/03,MFIS/003,कभी-कभी,2,2,3,true,2026-09-04 00:00:00+00
MFIS/003/04,MFIS/003,अक्सर,3,3,4,true,2026-09-04 00:00:00+00
MFIS/003/05,MFIS/003,लगभग हमेशा,4,4,5,true,2026-09-04 00:00:00+00
MFIS/004/01,MFIS/004,कभी नहीं,0,0,1,true,2026-09-04 00:00:00+00
MFIS/004/02,MFIS/004,कभी-कभार,1,1,2,true,2026-09-04 00:00:00+00
MFIS/004/03,MFIS/004,कभी-कभी,2,2,3,true,2026-09-04 00:00:00+00
MFIS/004/04,MFIS/004,अक्सर,3,3,4,true,2026-09-04 00:00:00+00
MFIS/004/05,MFIS/004,लगभग हमेशा,4,4,5,true,2026-09-04 00:00:00+00
MFIS/005/01,MFIS/005,कभी नहीं,0,0,1,true,2026-09-04 00:00:00+00
MFIS/005/02,MFIS/005,कभी-कभार,1,1,2,true,2026-09-04 00:00:00+00
MFIS/005/03,MFIS/005,कभी-कभी,2,2,3,true,2026-09-04 00:00:00+00
MFIS/005/04,MFIS/005,अक्सर,3,3,4,true,2026-09-04 00:00:00+00
MFIS/005/05,MFIS/005,लगभग हमेशा,4,4,5,true,2026-09-04 00:00:00+00
MFIS/006/01,MFIS/006,कभी नहीं,0,0,1,true,2026-09-04 00:00:00+00
MFIS/006/02,MFIS/006,कभी-कभार,1,1,2,true,2026-09-04 00:00:00+00
MFIS/006/03,MFIS/006,कभी-कभी,2,2,3,true,2026-09-04 00:00:00+00
MFIS/006/04,MFIS/006,अक्सर,3,3,4,true,2026-09-04 00:00:00+00
MFIS/006/05,MFIS/006,लगभग हमेशा,4,4,5,true,2026-09-04 00:00:00+00
MFIS/007/01,MFIS/007,कभी नहीं,0,0,1,true,2026-09-04 00:00:00+00
MFIS/007/02,MFIS/007,कभी-कभार,1,1,2,true,2026-09-04 00:00:00+00
MFIS/007/03,MFIS/007,कभी-कभी,2,2,3,true,2026-09-04 00:00:00+00
MFIS/007/04,MFIS/007,अक्सर,3,3,4,true,2026-09-04 00:00:00+00
MFIS/007/05,MFIS/007,लगभग हमेशा,4,4,5,true,2026-09-04 00:00:00+00
MFIS/008/01,MFIS/008,कभी नहीं,0,0,1,true,2026-09-04 00:00:00+00
MFIS/008/02,MFIS/008,कभी-कभार,1,1,2,true,2026-09-04 00:00:00+00
MFIS/008/03,MFIS/008,कभी-कभी,2,2,3,true,2026-09-04 00:00:00+00
MFIS/008/04,MFIS/008,अक्सर,3,3,4,true,2026-09-04 00:00:00+00
MFIS/008/05,MFIS/008,लगभग हमेशा,4,4,5,true,2026-09-04 00:00:00+00
MFIS/009/01,MFIS/009,कभी नहीं,0,0,1,true,2026-09-04 00:00:00+00
MFIS/009/02,MFIS/009,कभी-कभार,1,1,2,true,2026-09-04 00:00:00+00
MFIS/009/03,MFIS/009,कभी-कभी,2,2,3,true,2026-09-04 00:00:00+00
MFIS/009/04,MFIS/009,अक्सर,3,3,4,true,2026-09-04 00:00:00+00
MFIS/009/05,MFIS/009,लगभग हमेशा,4,4,5,true,2026-09-04 00:00:00+00
MFIS/010/01,MFIS/010,कभी नहीं,0,0,1,true,2026-09-04 00:00:00+00
MFIS/010/02,MFIS/010,कभी-कभार,1,1,2,true,2026-09-04 00:00:00+00
MFIS/010/03,MFIS/010,कभी-कभी,2,2,3,true,2026-09-04 00:00:00+00
MFIS/010/04,MFIS/010,अक्सर,3,3,4,true,2026-09-04 00:00:00+00
MFIS/010/05,MFIS/010,लगभग हमेशा,4,4,5,true,2026-09-04 00:00:00+00
MFIS/011/01,MFIS/011,कभी नहीं,0,0,1,true,2026-09-04 00:00:00+00
MFIS/011/02,MFIS/011,कभी-कभार,1,1,2,true,2026-09-04 00:00:00+00
MFIS/011/03,MFIS/011,कभी-कभी,2,2,3,true,2026-09-04 00:00:00+00
MFIS/011/04,MFIS/011,अक्सर,3,3,4,true,2026-09-04 00:00:00+00
MFIS/011/05,MFIS/011,लगभग हमेशा,4,4,5,true,2026-09-04 00:00:00+00
MFIS/012/01,MFIS/012,कभी नहीं,0,0,1,true,2026-09-04 00:00:00+00
MFIS/012/02,MFIS/012,कभी-कभार,1,1,2,true,2026-09-04 00:00:00+00
MFIS/012/03,MFIS/012,कभी-कभी,2,2,3,true,2026-09-04 00:00:00+00
MFIS/012/04,MFIS/012,अक्सर,3,3,4,true,2026-09-04 00:00:00+00
MFIS/012/05,MFIS/012,लगभग हमेशा,4,4,5,true,2026-09-04 00:00:00+00
MFIS/013/01,MFIS/013,कभी नहीं,0,0,1,true,2026-09-04 00:00:00+00
